DATE,HOST_NAME,HOST_IP,Vuln_Num,Severity,Group_Title,Rule_ID,Rule_Ver,Rule_Title,Fix_Text,STATUS,FINDING_DETAILS,COMMENTS,Unique_ID
20230718,test.hostname,192.168.1.256,V-222649,low,SRG-APP-000516,SV-222649r508029_rule,APSC-DV-003180,Code coverage statistics must be maintained for each release of the application.,Track application testing and maintain statistics that show how much of the application function was tested.,Not_Reviewed,,,test.hostname-SV-222649r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222650,medium,SRG-APP-000516,SV-222650r508029_rule,APSC-DV-003190,Flaws found during a code review must be tracked in a defect tracking system.,Track software defects in a defect tracking system.,Not_Reviewed,,,test.hostname-SV-222650r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222651,medium,SRG-APP-000516,SV-222651r508029_rule,APSC-DV-003200,The changes to the application must be assessed for IA and accreditation impact prior to implementation.,Review IA impact to the system prior to implementing changes.,Not_Reviewed,,,test.hostname-SV-222651r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222652,medium,SRG-APP-000516,SV-222652r508029_rule,APSC-DV-003210,Security flaws must be fixed or addressed in the project plan.,Address security flaws within a project plan to ensure they are tracked and addressed by management.,Not_Reviewed,,,test.hostname-SV-222652r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222653,low,SRG-APP-000516,SV-222653r561281_rule,APSC-DV-003215,The application development team must follow a set of coding standards.,Create and maintain a coding standard process and documentation for developers to follow.  Include programming best practices based on the languages being used for application development.  Include items that should be standardized across the team that that deal with how developers write their application code.,Not_Reviewed,,,test.hostname-SV-222653r561281_rule-20230718
20230718,test.hostname,192.168.1.256,V-222654,low,SRG-APP-000516,SV-222654r561284_rule,APSC-DV-003220,The designer must create and update the Design Document for each release of the application.,"Create and maintain the Design Document for each release of the application and identify the following:  - All external interfaces (from the threat model) - The nature of information being exchanged - Categories of sensitive information processed or stored and their specific protection plans - The protection mechanisms associated with each interface - User roles required for access control - Access privileges assigned to each role - Unique application security requirements - Categories of sensitive information processed or stored and specific protection plans (e.g., Privacy Act, HIPAA, etc.) - Restoration priority of subsystems, processes, or information.",Not_Reviewed,,,test.hostname-SV-222654r561284_rule-20230718
20230718,test.hostname,192.168.1.256,V-222655,medium,SRG-APP-000516,SV-222655r508029_rule,APSC-DV-003230,Threat models must be documented and reviewed for each application release and updated as required by design and functionality changes or when new threats are discovered.,Establish and maintain threat models and review for each application release and when new threats are discovered. Identify potential mitigations to identified threats. Verify mitigations are implemented to threats based on their risk analysis.,Not_Reviewed,,,test.hostname-SV-222655r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222656,medium,SRG-APP-000516,SV-222656r508029_rule,APSC-DV-003235,The application must not be subject to error handling vulnerabilities.,Ensure proper return code and exception handling is implemented throughout the application.,Not_Reviewed,,,test.hostname-SV-222656r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222657,medium,SRG-APP-000516,SV-222657r561287_rule,APSC-DV-003236,The application development team must provide an application incident response plan.,The development team creates an application incident response plan documenting and establishing a process that at a minimum:  - Tracks reported vulnerabilities and bugs - Confirms reported vulnerabilities and bugs - Tracks remediation effort - Notifies application users of available updates that address the reported issues.,Not_Reviewed,,,test.hostname-SV-222657r561287_rule-20230718
20230718,test.hostname,192.168.1.256,V-222658,high,SRG-APP-000516,SV-222658r508029_rule,APSC-DV-003240,All products must be supported by the vendor or the development team.,Remove or decommission all unsupported software products in the application.,Not_Reviewed,,,test.hostname-SV-222658r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222659,high,SRG-APP-000516,SV-222659r508029_rule,APSC-DV-003250,The application must be decommissioned when maintenance or support is no longer available.,Ensure there is maintenance for the application.,Not_Reviewed,,,test.hostname-SV-222659r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222660,low,SRG-APP-000516,SV-222660r508029_rule,APSC-DV-003260,Procedures must be in place to notify users when an application is decommissioned.,Create and establish procedures to notify users when an application is decommissioned.,Not_Reviewed,,,test.hostname-SV-222660r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222661,medium,SRG-APP-000516,SV-222661r508029_rule,APSC-DV-003270,Unnecessary built-in application accounts must be disabled.,"Disable unnecessary built-in userids, use other strong authentication when possible and use strong passwords if accounts are necessary for application operation.",Not_Reviewed,,,test.hostname-SV-222661r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222662,high,SRG-APP-000516,SV-222662r508029_rule,APSC-DV-003280,Default passwords must be changed.,"Configure the application to use strong authenticators instead of passwords when possible. Otherwise, change default passwords to a DoD-approved strength password and follow all guidance for passwords.",Not_Reviewed,,,test.hostname-SV-222662r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222663,medium,SRG-APP-000516,SV-222663r508029_rule,APSC-DV-003285,An Application Configuration Guide must be created and included with the application.,Create the application configuration guide in accordance with configuration examples provided in the vulnerability discussion and check.  Verify the application configuration guide is distributed along  with the application.,Not_Reviewed,,,test.hostname-SV-222663r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222664,medium,SRG-APP-000516,SV-222664r508029_rule,APSC-DV-003290,"If the application contains classified data, a Security Classification Guide must exist containing data elements and their classification.",Create and maintain a security classification guide.,Not_Reviewed,,,test.hostname-SV-222664r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222665,medium,SRG-APP-000516,SV-222665r508029_rule,APSC-DV-003300,The designer must ensure uncategorized or emerging mobile code is not used in applications.,Remove uncategorized or emerging mobile code from the application or obtain a waiver and risk acceptance to operate.,Not_Reviewed,,,test.hostname-SV-222665r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222666,medium,SRG-APP-000516,SV-222666r508029_rule,APSC-DV-003310,Production database exports must have database administration credentials and sensitive data removed before releasing the export.,Remove sensitive data from production database exports.,Not_Reviewed,,,test.hostname-SV-222666r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222667,medium,SRG-APP-000516,SV-222667r508029_rule,APSC-DV-003320,Protections against DoS attacks must be implemented.,Implement mitigations from the threat model for DOS attacks.,Not_Reviewed,,,test.hostname-SV-222667r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222668,medium,SRG-APP-000516,SV-222668r508029_rule,APSC-DV-003330,The system must alert an administrator when low resource conditions are encountered.,Implement mechanisms to alert system administrators about a low resource condition.,Not_Reviewed,,,test.hostname-SV-222668r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222669,low,SRG-APP-000516,SV-222669r508029_rule,APSC-DV-003340,"At least one application administrator must be registered to receive update notifications, or security alerts, when automated alerts are available.",Register administrators to receive update notifications so they can patch and update applications and application components.,Not_Reviewed,,,test.hostname-SV-222669r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222670,low,SRG-APP-000516,SV-222670r508029_rule,APSC-DV-003345,The application must provide notifications or alerts when product update and security related patches are available.,"Provide a distribution mechanism for obtaining updates to the application.  Include a description of the issue, a summary of risk as well as potential mitigations and how to obtain the update.",Not_Reviewed,,,test.hostname-SV-222670r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222671,medium,SRG-APP-000516,SV-222671r508029_rule,APSC-DV-003350,Connections between the DoD enclave and the Internet or other public or commercial wide area networks must require a DMZ.,Setup a DMZ between DoD and public networks.,Not_Reviewed,,,test.hostname-SV-222671r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222672,low,SRG-APP-000506,SV-222672r508029_rule,APSC-DV-003360,The application must generate audit records when concurrent logons from different workstations occur.,Configure the application to log concurrent logons from different workstations.,Not_Reviewed,,,test.hostname-SV-222672r508029_rule-20230718
20230718,test.hostname,192.168.1.256,V-222673,medium,SRG-APP-000516,SV-222673r508029_rule,APSC-DV-003400,"The Program Manager must verify all levels of program management, designers, developers, and testers receive annual security training pertaining to their job function.","Provide application development/operational related security specific annual training for managers, designers, developers, and testers.",Not_Reviewed,,,test.hostname-SV-222673r508029_rule-20230718
